order_id,user_id,order_number,product_id
590193,201338,17,2677
475927,108649,2,25087
2818194,194713,34,16668
3165780,120509,17,8619
2729193,64529,9,24489
3104808,26330,3,40196
2177781,143316,18,7503
2690392,583,8,2078
3176159,37019,10,46886
1563665,111995,3,38569
1507383,123410,16,13249
178942,192571,6,21709
1661135,13739,1,1682
456348,112545,62,11193
3416605,25441,28,29675
269345,106856,2,24852
2919732,72142,10,22802
538398,6901,32,17666
1944426,133562,18,18471
1530125,12528,11,25753
2859753,116531,3,8175
2470186,92653,1,45161
1694697,21422,38,890
1652991,95256,6,14129
2120159,157910,6,3873
3205803,81828,61,25494
2545605,90779,8,10163
301160,186477,1,5380
1725311,94483,23,46906
3186643,65862,6,48557
2866824,165628,21,4942
3199051,165705,2,18382
1399297,160663,26,21938
850202,91893,28,12419
320951,145543,9,30489
1365939,74837,9,4793
2050199,164305,7,17745
1748446,114036,16,24009
72274,20824,31,46203
148744,140272,4,24373
3063584,169044,15,8744
2893339,113407,7,49683
1260135,134002,13,16052
1425748,8260,12,6948
1170171,95414,38,16616
1142451,15120,23,11777
985809,127837,35,36011
1156029,81402,37,33787
2684609,51144,55,46969
2068457,10683,4,21292
1619636,110152,13,7173
2765389,44749,42,8170
2462824,65781,5,28465
745616,68059,19,3324
3407404,1507,3,16797
2157752,38452,33,27845
2187070,98830,13,5460
41463,12112,2,13351
1190418,45098,71,23329
1061365,77134,20,14633
856352,120463,2,43767
1816220,80547,1,10212
2667323,201477,14,36011
2738758,153733,24,28906
2146607,81183,32,30461
1379184,202849,13,24852
648401,202598,9,20984
3409147,114333,4,12341
1783395,189341,24,4210
2764427,80311,8,28849
1965888,115195,29,21616
2022213,28470,3,22035
298988,126168,23,13176
3161171,145255,9,40706
228573,178310,5,10957
462552,45904,48,5876
461438,151960,12,25890
2566850,83816,2,20114
967375,92472,40,46906
1643373,97641,9,45013
913681,26148,2,31506
3143411,35097,13,21936
2567452,143452,20,33122
145935,54304,34,27966
1955974,67689,4,16759
3338474,37481,42,33731
2351953,163971,4,45356
1372151,191237,6,8174
2924955,205064,26,8424
738849,140750,3,1117
3012550,179485,8,40549
1559370,38437,18,12320
1572492,12295,5,17207
2507653,190290,1,25832
1486843,21302,2,20114
3332367,96675,40,6971
2930781,115595,5,35221
2671144,54693,34,13176
2379866,73459,17,16696
1245341,90196,1,31717
532305,76221,3,29746
2995787,12204,25,39180
2911777,121822,8,4796
171986,17674,43,35108
1492428,17586,6,35221
2309085,114868,37,42617
118066,174850,8,47140
3160349,164627,23,17628
2883213,52917,15,10831
2815755,203674,16,9387
2457323,74886,38,11440
3107069,8270,10,16521
560560,194945,3,3298
1570433,13530,31,22474
3111072,47149,38,38383
1332310,60049,46,16616
727493,134540,28,7500
268975,120488,50,25890
861163,47737,76,26620
1496283,204358,17,36939
1978276,71848,5,35628
777648,90480,23,49683
530156,87244,96,32455
2267030,7178,15,5450
106033,139379,59,35761
2556713,132466,9,42585
3093171,170057,4,26209
1452743,6437,8,35070
1249301,76108,19,10224
2913806,134893,17,14334
2381362,60118,5,29987
2476443,194875,43,27104
788492,22169,2,39485
772035,2715,2,19678
2488265,169604,6,40348
2428930,162146,22,11265
1820143,25496,7,46003
777683,59911,6,17616
1645336,62593,2,35973
292827,134730,17,27423
493706,165725,16,34160
1785817,38884,10,24184
2069998,121376,5,27086
3300040,7052,3,22326
2499119,139544,2,18725
2018112,201086,7,43693
1970951,35672,6,43569
1208036,174669,4,24830
467529,28477,65,44306
2568390,39117,63,781
2958554,160646,37,39657
1109241,145745,14,35166
1880307,139967,17,13535
1911985,46950,4,46979
2135552,108019,20,43194
2086276,166247,24,30489
3329773,170515,68,18599
2760944,157302,21,48679
585287,43918,23,6615
877240,106722,6,44475
2059597,106505,4,18441
2332838,80408,3,32877
51517,146909,1,47626
1164581,95004,6,30406
2752079,41440,3,6240
3087956,98262,6,30391
680318,22588,29,9755
721089,147157,15,5258
188852,104826,4,44100
1735668,35582,2,45767
1356745,74479,7,1217
3342092,56055,22,38256
906618,99272,47,47209
1699789,186731,12,40706
2487604,121778,35,16797
987878,137448,59,40310
544091,145965,4,24852
1267271,101611,6,2332
1495978,86164,18,22935
2561772,128776,4,33590
2818119,26607,28,23165
1689398,44647,8,41352
1207961,6087,39,32648
3098192,91731,54,8710
785453,83208,6,23848
63880,91377,5,44371
399028,185677,24,5460
2473764,139392,3,47865
824374,131616,3,42508
1758989,116583,10,27730
2313175,21853,11,6708
683925,18727,4,8437
2822241,2673,2,31555
3079527,98788,6,6489
1379016,28688,7,35842
3040280,121565,5,38777
1002644,43276,12,22802
2162018,37309,2,10070
349363,115952,5,5243
2854388,94163,27,42900
2268842,19274,8,29487
2702235,28525,12,4605
576742,101164,2,38164
3262857,202039,10,28745
1474290,202991,12,26800
2245076,151548,1,30320
2802925,175328,6,11113
1319890,66750,2,42972
1014316,150024,40,34321
1724534,143051,14,25146
2342206,65608,2,26283
2366138,28029,3,19155
1860869,159822,3,21137
2418207,136342,3,24852
479425,8638,2,23805
1087405,127914,22,22935
3339786,151632,3,44683
3217956,35162,15,32740
1078041,80717,26,33232
1500553,120363,21,6873
1575696,42528,25,6366
3337544,125360,19,37687
2490545,203633,14,34909
1291477,193104,10,41563
2804362,196729,13,43715
3235890,108596,28,14168
3160297,37509,16,20899
43036,147327,13,4605
3118898,137629,28,36316
858418,140174,20,44632
291302,97882,15,48299
2044200,17954,23,48118
3270374,6541,6,47209
3392765,63446,26,12000
1757947,158883,4,34690
1761818,38576,2,35018
1828283,197129,36,4377
88,102020,4,21616
989079,95362,9,1511
803968,195191,7,32303
2122637,85032,40,47626
1594414,33842,22,22474
1296725,140222,1,28289
478482,159029,18,47198
1615818,136812,3,7503
375252,128564,10,30027
1226141,50515,4,2707
2752144,153843,14,26278
637858,81957,2,18645
3083278,33595,11,38400
1992478,76719,36,13305
257933,18979,5,17766
1161649,99039,3,19057
2805471,187335,42,34126
606071,76498,15,11913
767207,54414,7,45066
3028392,198618,19,45763
3184723,187356,18,39812
2782562,36736,3,12395
176477,141127,11,6104
3094620,198002,5,39947
1235345,201995,16,12703
593203,192317,16,5876
3362272,167575,11,22035
1531780,134428,5,12254
3322091,84970,1,24221
2258940,49496,11,44632
3315940,33245,7,4210
2285537,204381,23,12491
1037106,142519,1,38995
1362671,156719,12,44683
2972100,27137,15,24369
3058318,122704,32,47626
3071590,132532,2,30953
819013,94932,17,24964
3264863,67407,6,15649
214739,67977,7,35045
3221870,153223,24,23094
2033337,42860,25,12756
470785,151630,18,29405
2455241,55673,17,34668
3406985,49800,13,19057
2195970,32578,7,17948
93217,16622,18,39921
227666,88069,1,27104
1175055,188921,2,9387
3300342,160461,23,40287
560467,60636,3,7064
2112006,65325,5,16797
3292923,40641,72,11489
771241,2420,5,23375
592933,121284,12,19871
1141612,11519,22,30618
1887759,201840,9,32478
2571726,131211,17,31343
2006859,197502,29,28934
2465065,91228,42,43352
929942,2649,29,13176
1138524,1036,14,34358
1106845,201608,4,29078
1886114,27036,5,39005
1292063,23832,69,11710
203037,153186,5,8239
520300,161343,40,3957
2806012,85294,3,49683
1113489,11622,3,11777
1359240,111455,1,44359
952473,149749,2,21195
925468,154595,27,28289
1651786,35178,14,24852
669907,129182,52,4793
2090074,192855,5,24059
1726640,15862,11,9076
1363029,69583,3,27325
1165934,128973,5,22935
832243,133181,2,21012
219656,177129,48,36164
2746087,108141,2,11361
854672,61868,11,26486
2738057,152106,3,43739
2953227,94197,35,41593
118241,136770,2,44661
2496278,123966,23,39121
248353,33982,3,31378
2295574,34649,15,21386
2172807,48875,16,11401
308552,80329,22,1463
1099812,98187,4,6201
3289991,127081,21,1463
1714988,190412,29,7815
1430714,160316,4,16398
2356919,23679,2,39993
453236,199799,18,2825
2460697,40882,35,10912
216034,54812,19,9114
102951,80174,15,44142
167756,188090,11,21903
1769242,62588,27,3988
2050651,205289,1,2390
2105403,90759,9,9605
1581288,104239,3,28244
1534665,195885,25,165
1500252,77810,23,42972
394964,63117,2,8277
1972715,102501,37,42342
855224,145106,56,23644
1481783,142218,5,3252
822829,169869,66,4793
883103,200368,8,45066
2251453,33650,6,37646
1633016,162572,45,8277
2031583,19561,4,13176
2204139,54112,75,47672
2051510,127895,14,33122
2866726,105282,6,10132
2340892,179498,2,26030
2116693,62202,6,25659
36976,118871,22,29326
229216,110939,12,18594
1614424,113545,3,35206
201759,53782,16,35473
197607,172387,45,27737
1608145,79071,3,31717
653240,81797,15,12820
2402508,72142,30,5258
299337,69358,2,36186
566745,174661,5,24964
359118,83940,19,21137
3377707,99042,8,29345
2529607,164752,28,43352
2947281,26385,7,28535
2860243,24020,58,9339
3127825,4920,12,28986
3355431,61454,25,294
1212264,74085,15,7131
52491,17406,1,30850
628841,52667,17,40377
2848679,56552,3,42536
873161,152544,18,45007
1797252,77064,14,35458
1234409,33847,7,6760
199726,466,13,49235
586195,145964,31,32177
2492414,156187,3,23888
2857033,13018,23,1787
1815034,187457,4,34126
1145672,51545,14,5380
2940033,94601,16,46260
1365948,75484,12,34483
823289,164990,5,43889
1179682,121934,13,49416
1683745,164718,3,48395
2891970,94999,7,10151
2131968,13024,18,28634
1217330,154508,57,37158
782810,195710,7,32412
1068927,31108,5,28836
444365,112266,4,12703
2828296,83059,15,106
2958098,12604,9,2426
295217,101386,17,46820
878098,146296,9,48057
1383676,66570,12,44281
187848,53897,12,12254
3363381,102679,10,7493
492058,194751,55,37646
3106649,51463,7,30227
3298168,64922,3,432
995267,52585,5,5612
1681718,65015,4,30169
2040070,72185,42,30992
2730456,197640,2,47209
1337428,17831,5,33787
321492,24116,18,27665
1763012,150785,14,46226
1654904,124329,44,23236
354464,80323,21,26620
295464,50365,36,26209
3410604,85542,5,20512
1782314,118894,7,35951
447616,187075,20,39693
948319,112809,3,19168
1712644,57829,26,10749
1481271,26601,3,43086
1771489,15333,4,33129
2471490,129307,30,1940
802261,128551,6,22935
2915043,107402,21,32403
599433,103527,2,22825
397932,170117,1,7628
3158909,65841,11,39452
2932139,48936,40,34466
2180264,193184,2,1158
3013461,114776,14,41805
1412389,67515,2,14376
729092,15790,8,41544
1596458,197153,18,18880
797826,149415,10,16398
2037766,188407,25,26283
1420253,151673,1,13596
1570777,48785,34,27966
276925,54804,16,31720
1711120,121669,5,28985
1453063,179933,4,14951
2098363,165757,14,43622
1854456,136724,1,8277
2843529,194047,3,47327
3248285,202507,3,21195
1254385,66261,9,17518
726292,90930,34,26209
1103938,81828,54,39136
2224844,82016,3,17794
3413061,106443,15,2326
2267940,68857,13,20280
2599035,160609,19,44628
1240253,98645,12,11136
2344879,5148,2,49005
2492698,199560,2,21903
1749750,139985,24,196
2238050,11189,37,32030
3117591,32823,40,1443
2147624,157037,3,24852
2709661,55336,36,32573
3222487,4892,11,35898
593270,100800,3,3856
291717,97666,4,3142
123202,159213,1,49098
3330278,203520,14,21872
1745772,20727,2,37766
3340825,200345,24,12510
2383360,8300,30,1999
1926519,93823,25,17419
443974,170523,35,27104
503710,87072,1,27737
1938774,58780,7,12211
2286473,136865,3,39276
1438533,35350,7,21938
3294932,75805,48,196
179277,14399,75,27086
3296698,7665,17,45066
2507468,97816,45,14852
1443075,12046,42,42342
2690847,131050,41,24964
1142966,204953,12,47156
508812,158213,34,39275
2962749,82618,11,41933
3281521,152580,1,43789
2110417,8605,13,2855
1657538,154922,8,31717
2811911,144616,81,11933
3232717,60681,2,890
744297,115598,15,45535
1592005,79290,47,21616
3134580,62725,23,42958
486110,64508,10,22935
2974067,152494,5,24137
2958292,67038,14,43352
3383238,132710,19,45066
2301351,19324,30,23716
26252,144616,19,21616
2752617,101461,14,22124
504852,85738,10,41148
2651288,160490,1,39275
591479,142438,4,13548
1340735,204595,4,11798
2900456,102520,2,35973
890687,14108,7,22255
196817,196412,8,23644
340829,204573,17,13176
1415774,119224,27,41950
1101220,33988,1,34993
1857980,99013,30,39621
3235184,25604,16,24838
2132522,155542,24,43076
2745394,54246,1,33065
1496235,80555,25,9703
3339657,141479,8,36011
2330480,143007,1,11520
700248,131491,5,16759
3336610,118264,7,9339
2191424,46779,3,3308
3004543,17657,2,1942
1100711,135973,5,14852
984656,56350,8,34300
2202187,17180,20,13740
1421968,121653,2,13702
2634370,199083,5,14996
3063788,68174,3,16797
1855187,84500,96,27845
2421669,143936,12,18883
1410234,1574,27,35503
1455885,120000,26,10326
191017,152910,2,3992
3107360,123322,51,8518
605564,118871,13,7631
3040297,89522,29,24852
2592410,53928,28,27966
1887296,68194,2,16797
2960023,4582,2,11265
2619769,115192,5,30795
1181729,38701,24,49683
3363699,198048,9,26131
483479,104659,15,19508
247899,167462,10,33198
381477,181209,2,46203
1456585,154746,36,2067
1219727,69497,6,4638
3172782,204863,5,28571
376212,139304,32,691
2446839,6421,14,19706
2554869,74840,63,24852
2466784,125828,86,46667
2097976,158992,4,2256
378574,205560,47,16456
3395687,72748,2,39275
1789285,21451,33,35535
251859,149637,8,18583
689100,106493,3,28842
999962,102387,3,18286
655837,50733,24,44566
964319,179913,8,41787
991930,74023,4,31958
2461973,99984,2,30731
1067156,109775,24,42269
2681952,32040,3,17616
656638,122335,3,44292
3307595,88541,9,40619
480701,174025,1,21137
3415367,4522,6,2732
1813614,170431,15,31504
3413498,123423,13,24964
28847,87211,13,17794
37142,74197,18,23644
1686948,73505,36,25824
2942740,153999,1,4826
1095561,100292,14,12320
971941,25872,37,19272
1019830,71012,4,41220
2237146,38452,20,2326
2297161,20802,14,12937
2291611,86573,2,35948
457801,16640,8,14233
2405444,85326,18,7412
805080,142184,3,21077
3035045,135292,14,26283
704642,58827,3,29926
233778,145106,37,2905
1268842,74766,42,27531
1602916,123032,7,5479
2455150,114735,4,12341
1745620,181314,8,16797
1588002,38,3,26133
320781,46330,6,20518
619750,52693,12,24035
1519937,164041,65,4635
3280701,8129,16,17008
2967397,94769,23,43772
1317557,112270,1,40545
3319657,64265,5,32455
3159515,75812,39,46641
1075541,160579,2,17600
2434113,17473,17,49227
1985697,159346,5,26209
1164720,9846,7,1541
1648149,111550,52,16797
836957,170130,9,33198
3183479,153886,33,21938
2116992,91894,11,45633
1145932,26607,18,15613
607011,151233,11,16953
729667,107665,21,39225
2152428,155863,28,28745
1909814,160176,16,40397
1723275,71562,22,44580
646835,155362,21,47526
2992974,10910,22,20842
1707777,75382,16,27845
557099,83396,7,19625
2393542,48962,6,24852
3115476,178481,6,14996
2289723,147380,26,13176
3004340,14742,23,39877
3123508,10579,58,38992
1198120,5562,8,26209
1727815,146160,35,45064
2341274,75621,14,47766
1927434,16822,11,48524
2979156,124177,11,15399
1340834,17958,9,13920
2886524,133018,11,45594
1840242,183391,8,44292
2024161,137237,29,21403
2842773,113144,50,32647
1468818,39319,3,17617
2817300,41277,3,38248
2410166,103546,36,20697
3718,122241,16,45249
2980702,167855,2,28204
328767,5483,37,44422
763123,97532,2,11123
26638,4950,21,48229
3152138,150921,1,42342
379651,54376,7,20229
3252553,190691,15,7644
262030,52705,6,34358
17263,149057,11,45570
3341954,136393,44,747
1623356,65709,9,20114
3066987,181714,6,36675
3384383,81060,8,4660
413314,80067,35,29484
1606421,115259,22,45177
2525385,16725,24,38444
2356845,78747,15,18109
2971511,153196,5,45762
3375346,37775,15,10749
2334802,170536,23,26209
3015203,189144,28,2067
2902538,45426,24,30391
1974661,49605,31,43394
327653,85405,4,13380
904838,18718,66,34243
267234,112002,11,27012
1941392,187436,14,46979
3232099,11285,1,31717
2248115,33671,10,9839
564140,129566,21,33548
943112,187716,58,44097
1973067,74644,38,43875
884149,72592,8,47209
2018275,82194,11,19048
1517420,187489,10,28842
2254536,156895,13,13176
2224357,77365,19,3896
1192947,94612,9,29447
75452,200783,2,985
1096796,150986,6,39558
3386236,63572,5,14414
1650320,193995,33,4210
1333262,97479,7,18111
1660878,106799,58,48642
1406826,164386,7,33894
1723310,138762,18,20583
1776074,111900,12,22292
3216994,181682,13,365
549759,167111,14,45007
710110,37252,12,42139
128754,104708,20,36587
1029036,128973,9,33731
897276,2922,4,31391
2849824,135556,4,40648
741982,112855,45,46842
1255503,13620,23,47209
3251241,60094,20,16965
2051577,130213,12,30463
1879825,41659,29,27086
1228142,121483,14,24419
180509,122093,16,39928
1866914,28139,13,16641
2786820,112060,32,35221
246533,37810,61,10321
325275,38402,29,33279
731723,91992,4,25017
1162932,130175,29,22035
2555190,100046,27,28204
203676,82373,16,33198
472074,24108,6,33081
1461094,148815,40,26828
3176199,163248,12,22963
37181,22903,23,39549
2422032,34117,20,28204
3018024,126455,9,19816
884735,103253,15,24852
289037,104694,31,25986
421312,22169,6,30240
976875,139098,16,15649
1221463,189438,8,46147
3381516,65798,62,5586
404401,141527,1,45290
2938810,179199,13,44142
3041854,79160,9,7751
